district,borough,building_id,school_name,org_id,project_#,description,fy_constr_start,total
78Q,Queens,Q460,FLUSHING HS,,DSF0000881482,State of Good Repair - System Replacements - Parapets,2018,5946082
78Q,Queens,Q460,FLUSHING HS,,DSF0000814966,State of Good Repair - System Replacements -,2016,105722
78Q,Queens,Q460,FLUSHING HS,,DSF0000868131,IP Surveillance Camera Installation,2019,550000
78Q,Queens,Q465,FAR ROCKAWAY HS,,DSF0000821672,Educational Enhancements - Educational,2015,1209488
78Q,Queens,Q465,FAR ROCKAWAY HS,,DSF0000821673,Educational Enhancements - Educational,2015,720895
78Q,Queens,Q465,FAR ROCKAWAY HS,,DSF0000777524,Safety and Security - Safety and Security - Emergency,2015,231163
78Q,Queens,Q465,FAR ROCKAWAY HS,,DSF0000799633,State of Good Repair - Building Upgrade - Lighting,2015,491815
78Q,Queens,Q465,FAR ROCKAWAY HS,,DSF0000791745,State of Good Repair - Building Upgrade - Reinforcing,2017,1347739
78Q,Queens,Q465,FAR ROCKAWAY HS,Q260,DSF0000821629,State of Good Repair - System Replacements -,2019,479066
78Q,Queens,Q465,FAR ROCKAWAY HS,Q260,SCA0000026014,State of Good Repair - System Replacements - Exterior,2017,4897603
78Q,Queens,Q465,FAR ROCKAWAY HS,Q282,DSF0000866133,State of Good Repair - System Replacements - Heating,2018,77690
78Q,Queens,Q465,FAR ROCKAWAY HS,,DSF0000791747,State of Good Repair - System Replacements - Parapets,2017,8342016
78Q,Queens,Q465,FAR ROCKAWAY HS,,DSF0000791746,State of Good Repair - System Replacements - Roofs,2017,5450064
78Q,Queens,Q465,FAR ROCKAWAY HS,Q260,DSF0000791751,State of Good Repair - System Replacements -,2016,129482
78Q,Queens,Q465,FAR ROCKAWAY HS,,DSF0000791748,State of Good Repair - System Replacements -,2017,2638306
78Q,Queens,Q465,FAR ROCKAWAY HS,,DSF0000843853,IP Surveillance Camera Installation,2017,436618
78Q,Queens,Q470,JAMAICA HS,,DSF0000777525,Safety and Security - Safety and Security - Emergency,2015,165456
78Q,Queens,Q470,JAMAICA HS,,DSF0000798427,State of Good Repair - Building Upgrade - Lighting,2016,424019
78Q,Queens,Q470,JAMAICA HS,Q470,DSF0000821614,State of Good Repair - System Replacements -,2019,479066
78Q,Queens,Q470,JAMAICA HS,Q470,DSF0000845574,State of Good Repair - System Replacements - Exterior,2018,676770
78Q,Queens,Q470,JAMAICA HS,,DSF0000815011,State of Good Repair - System Replacements -,2016,176394
78Q,Queens,Q470,JAMAICA HS,,DSF0000868129,IP Surveillance Camera Installation,2019,575000
78Q,Queens,Q475,RICHMOND HILL HS,Q475,DSF0000799973,Educational Enhancements - Educational,2015,1896703
78Q,Queens,Q475,RICHMOND HILL HS,Q475,DSF0000799974,Educational Enhancements - Educational,2015,455746
78Q,Queens,Q475,RICHMOND HILL HS,,DSF0000843980,Educational Enhancements - Educational,2016,168918
78Q,Queens,Q475,RICHMOND HILL HS,Q475,DSF0000799975,Educational Enhancements - Educational,2015,119190
78Q,Queens,Q475,RICHMOND HILL HS,Q475,DSF0000844147,Safety and Security - Safety and Security - Code,2017,106247
78Q,Queens,Q475,RICHMOND HILL HS,,DSF0000777526,Safety and Security - Safety and Security - Emergency,2015,173692
78Q,Queens,Q475,RICHMOND HILL HS,,DSF0000799634,State of Good Repair - Building Upgrade - Lighting,2016,529496
78Q,Queens,Q475,RICHMOND HILL HS,,DSF0000799900,State of Good Repair - Building Upgrade - Reinforcing,2018,1962775
78Q,Queens,Q475,RICHMOND HILL HS,Q475,DSF0000800122,State of Good Repair - Rehabilitation of Physical,2016,5697146
78Q,Queens,Q475,RICHMOND HILL HS,Q475,DSF0000821610,State of Good Repair - System Replacements -,2019,479066
78Q,Queens,Q475,RICHMOND HILL HS,Q475,DSF0000791801,State of Good Repair - System Replacements - Heating,2015,31680
78Q,Queens,Q475,RICHMOND HILL HS,,DSF0000815038,State of Good Repair - System Replacements -,2015,690923
78Q,Queens,Q475,RICHMOND HILL HS,,DSF0000868127,IP Surveillance Camera Installation,2019,550000
78Q,Queens,Q480,JOHN ADAMS HS,Q480,DSF0000799368,Educational Enhancements - Educational,2015,684948
78Q,Queens,Q480,JOHN ADAMS HS,,DSF0000777527,Safety and Security - Safety and Security - Emergency,2015,187676
78Q,Queens,Q480,JOHN ADAMS HS,,DSF0000799635,State of Good Repair - Building Upgrade - Lighting,2015,227206
78Q,Queens,Q480,JOHN ADAMS HS,Q480,DSF0000845623,State of Good Repair - Rehabilitation of Physical,2018,1819534
78Q,Queens,Q480,JOHN ADAMS HS,Q480,DSF0000823638,State of Good Repair - System Replacements -,2019,474935
78Q,Queens,Q480,JOHN ADAMS HS,Q480,DSF0000791830,State of Good Repair - System Replacements - Heating,2015,31680
78Q,Queens,Q480,JOHN ADAMS HS,,DSF0000843854,IP Surveillance Camera Installation,2017,471558
78Q,Queens,Q485,GROVER CLEVELAND HS,,DSF0000865867,Educational Enhancements - Educational,2017,161626
78Q,Queens,Q485,GROVER CLEVELAND HS,Q485,DSF0000791848,State of Good Repair - Building Upgrade - Flood,2016,988921
78Q,Queens,Q485,GROVER CLEVELAND HS,,DSF0000799636,State of Good Repair - Building Upgrade - Lighting,2016,181498
78Q,Queens,Q485,GROVER CLEVELAND HS,,DSF0000815083,State of Good Repair - System Replacements - Heating,2018,233904
78Q,Queens,Q485,GROVER CLEVELAND HS,,DSF0000822658,State of Good Repair - System Replacements - Heating,2018,290110
78Q,Queens,Q485,GROVER CLEVELAND HS,,DSF0000868126,IP Surveillance Camera Installation,2019,600000
78Q,Queens,Q488,CLEVELAND HS AF NO. 2,,DSF0000769098,State of Good Repair - Rehabilitation of Physical,2016,10183101
78Q,Queens,Q490,CAMPUS MAGNET HS (JACKSON),,DSF0000843982,Educational Enhancements - Educational,2017,980725
78Q,Queens,Q490,CAMPUS MAGNET HS (JACKSON),,DSF0000777528,Safety and Security - Safety and Security - Emergency,2015,136310
78Q,Queens,Q490,CAMPUS MAGNET HS (JACKSON),Q492,DSF0000866134,State of Good Repair - System Replacements - Heating,2018,77690
78Q,Queens,Q490,CAMPUS MAGNET HS (JACKSON),Q243,DSF0000867060,IP Surveillance Camera Installation,2019,575238
78Q,Queens,Q505,HILLCREST HS,,DSF0000865869,Educational Enhancements - Educational,2017,123586
78Q,Queens,Q505,HILLCREST HS,Q505,DSF0000843728,Educational Enhancements - Educational,2017,1173102
78Q,Queens,Q505,HILLCREST HS,,DSF0000777529,Safety and Security - Safety and Security - Emergency,2015,222455
78Q,Queens,Q505,HILLCREST HS,,DSF0000791893,State of Good Repair - Building Upgrade - Lighting,2015,3709403
78Q,Queens,Q505,HILLCREST HS,Q505,DSF0000821631,State of Good Repair - System Replacements -,2019,479066
78Q,Queens,Q505,HILLCREST HS,Q505,DSF0000791900,State of Good Repair - System Replacements - Heating,2015,31680
78Q,Queens,Q505,HILLCREST HS,,DSF0000868125,IP Surveillance Camera Installation,2019,750000
78Q,Queens,Q515,TOWNSEND HARRIS HS,,DSF0000844714,Educational Enhancements - Educational,2017,194095
78Q,Queens,Q515,TOWNSEND HARRIS HS,,DSF0000859130,State of Good Repair - Building Upgrade - Climate,2018,468082
78Q,Queens,Q515,TOWNSEND HARRIS HS,Q525,DSF0000867154,New/Retrofit Telephone/Intercom Systems,2018,328506
78Q,Queens,Q566,QNS HS OF TEACH. LIB. ARTS&SCI,,DSF0000844708,Educational Enhancements - Educational,2016,101976
78Q,Queens,Q566,QNS HS OF TEACH. LIB. ARTS&SCI,Q566,DSF0000866242,New/Retrofit Telephone/Intercom Systems,2017,352171
78Q,Queens,Q567,GLEN OAKS CAMPUS FACILITY,,DSF0000754249,State of Good Repair - Rehabilitation of Physical,2015,20080576
78Q,Queens,Q570,FRANK SINATRA HIGH SCHOOL,,DSF0000865870,Educational Enhancements - Educational,2017,211489
78Q,Queens,Q570,FRANK SINATRA HIGH SCHOOL,Q501,DSF0000843799,Classroom Connectivity,2016,107662
78Q,Queens,Q595,AUX. SERV. - JAMAICA LEARN CT,,DSF0000791938,State of Good Repair - Building Upgrade - Lighting,2016,427330
78Q,Queens,Q595,AUX. SERV. - JAMAICA LEARN CT,,DSF0000815168,State of Good Repair - System Replacements -,2016,103430
78Q,Queens,Q600,QUEENS VOC HS,Q600,DSF0000801044,State of Good Repair - System Replacements -,2015,28794
78Q,Queens,Q610,AVIATION HS,,DSF0000799902,Educational Enhancements - Educational,2016,1526318
78Q,Queens,Q610,AVIATION HS,Q610,DSF0000866269,State of Good Repair - Building Upgrade - Elevators,2018,185905
78Q,Queens,Q610,AVIATION HS,,DSF0000769187,State of Good Repair - Building Upgrade - Flood,2016,520877
78Q,Queens,Q610,AVIATION HS,,DSF0000791966,State of Good Repair - Building Upgrade - Lighting,2016,969047
78Q,Queens,Q610,AVIATION HS,,DSF0000769206,State of Good Repair - System Replacements -,2016,2774642
78Q,Queens,Q610,AVIATION HS,,DSF0000769191,State of Good Repair - System Replacements - Exterior,2016,3312347
78Q,Queens,Q610,AVIATION HS,,DSF0000769202,State of Good Repair - System Replacements -,2016,1426737
78Q,Queens,Q610,AVIATION HS,,DSF0000769190,State of Good Repair - System Replacements - Parapets,2016,4977570
78Q,Queens,Q610,AVIATION HS,,DSF0000769189,State of Good Repair - System Replacements - Roofs,2016,5186657
78Q,Queens,Q610,AVIATION HS,,DSF0000791972,State of Good Repair - System Replacements -,2016,924330
78Q,Queens,Q620,THOMAS A. EDISON VOC HS,,DSF0000800338,Educational Enhancements - Educational,2016,1093194
78Q,Queens,Q620,THOMAS A. EDISON VOC HS,,DSF0000777530,Safety and Security - Safety and Security - Emergency,2015,188070
78Q,Queens,Q620,THOMAS A. EDISON VOC HS,,DSF0000799637,State of Good Repair - Building Upgrade - Lighting,2015,301755
78Q,Queens,Q620,THOMAS A. EDISON VOC HS,,DSF0000866938,State of Good Repair - System Replacements -,2018,24000
78Q,Queens,Q620,THOMAS A. EDISON VOC HS,,DSF0000769212,State of Good Repair - System Replacements - Exterior,2015,6752188
78Q,Queens,Q620,THOMAS A. EDISON VOC HS,Q620,DSF0000799868,State of Good Repair - System Replacements - Heating,2015,31659
78Q,Queens,Q620,THOMAS A. EDISON VOC HS,,DSF0000769211,State of Good Repair - System Replacements - Parapets,2015,4855278
78Q,Queens,Q620,THOMAS A. EDISON VOC HS,,DSF0000791991,State of Good Repair - System Replacements - Roofs,2015,2557125
78Q,Queens,Q620,THOMAS A. EDISON VOC HS,,DSF0000868123,IP Surveillance Camera Installation,2019,575000
78Q,Queens,Q680,YOUNG WOMENS' LEADERSHIP SCHOOL,,DSF0000866939,State of Good Repair - System Replacements -,2018,1629
78Q,Queens,Q680,YOUNG WOMENS' LEADERSHIP SCHOOL,,DSF0000837276,State of Good Repair - System Replacements - Exterior,2017,378838
78Q,Queens,Q680,YOUNG WOMENS' LEADERSHIP SCHOOL,,DSF0000822241,State of Good Repair - System Replacements - Heating,2016,32929
78Q,Queens,Q680,YOUNG WOMENS' LEADERSHIP SCHOOL,Q896,DSF0000815239,State of Good Repair - System Replacements - Roofs,2017,1369221
78Q,Queens,Q686,METROPOLITAN AVENUE CAMPUS,,DSF0000865871,Educational Enhancements - Educational,2017,118301
78Q,Queens,Q690,HS FOR LAW ENFORCEMENT,,DSF0000800326,State of Good Repair - System Replacements -,2015,124984
78Q,Queens,Q695,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,,DSF0000865872,Educational Enhancements - Educational,2017,143807
78Q,Queens,Q695,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,,DSF0000866276,Educational Enhancements - Educational,2018,466500
78Q,Queens,Q707,R. F. KENNEDY COMM. MIDDLE/HS,,DSF0000792029,State of Good Repair - Building Upgrade - Lighting,2015,464596
78Q,Queens,Q707,R. F. KENNEDY COMM. MIDDLE/HS,Q670,DSF0000866241,New/Retrofit Telephone/Intercom Systems,2017,179554
78Q,Queens,Q725,HS FOR INFORMATION TECH,,DSF0000799782,State of Good Repair - Building Upgrade - Lighting,2016,76852
78Q,Queens,Q725,HS FOR INFORMATION TECH,Q502,DSF0000867181,State of Good Repair - System Replacements - Heating,2019,682232
78Q,Queens,Q739,YOUNG WOMEN'S LEADERSHIP ACADEMY,,DSF0000866940,State of Good Repair - System Replacements -,2018,6000
78Q,Queens,Q744,ELMHURST EDUCATIONAL CAMPUS,Q296,DSF0000799518,Educational Enhancements - Educational,2015,355047
78Q,Queens,Q744,ELMHURST EDUCATIONAL CAMPUS,Q744,DSF0000823567,Educational Enhancements - Educational,2016,3017275
78Q,Queens,Q792,NORTH QUEENS COMMUNITY HS,,DSF0000866942,State of Good Repair - System Replacements -,2018,21000
78Q,Queens,Q792,NORTH QUEENS COMMUNITY HS,Q792,DSF0000867164,New/Retrofit Telephone/Intercom Systems,2018,165843
78Q,Queens,Q798,BACCALAUREATE SCL FOR GLOBAL ED,Q580,DSF0000843905,State of Good Repair - System Replacements - Heating,2016,219418
78Q,Queens,Q798,BACCALAUREATE SCL FOR GLOBAL ED,Q580,DSF0000865920,Classroom Connectivity,2017,168743
78Q,Queens,Q799,CAMBRIA HEIGHTS ACADEMY,Q326,DSF0000866210,Classroom Connectivity,2017,60193
78Q,Queens,Q859,REGION 3 / ROC C,,DSF0000799710,State of Good Repair - Building Upgrade - Lighting,2015,178005
78Q,Queens,Q859,REGION 3 / ROC C,,DSF0000844132,State of Good Repair - System Replacements - Heating,2018,166675
78Q,Queens,Q891,R. F. WAGNER SEC SCL ARTS & TECH,,DSF0000821790,Educational Enhancements - Educational,2016,690235
84Q,Queens,Q781,JOHN ADAMS HS ANNEX,,DSF0000866941,State of Good Repair - System Replacements -,2018,15000
31,Staten Island,R001,P.S. 1,,DSF0000792253,State of Good Repair - Building Upgrade - Lighting,2016,691041
31,Staten Island,R001,P.S. 1,,DSF0000792257,State of Good Repair - System Replacements - Exterior,2017,7948523
31,Staten Island,R001,P.S. 1,,DSF0000859513,State of Good Repair - System Replacements - Heating,2018,48600
31,Staten Island,R001,P.S. 1,,DSF0000792256,State of Good Repair - System Replacements - Parapets,2017,1661024
31,Staten Island,R001,P.S. 1,,DSF0000815507,State of Good Repair - System Replacements - Roofs,2017,1080488
31,Staten Island,R001,P.S. 1,,DSF0000821810,State of Good Repair - System Replacements -,2017,2743219
31,Staten Island,R002,I.S. 2,,DSF0000799449,State of Good Repair - Building Upgrade - Climate,2015,946519
31,Staten Island,R002,I.S. 2,,DSF0000799448,State of Good Repair - Building Upgrade - Flood,2015,2172317
31,Staten Island,R002,I.S. 2,,DSF0000799445,State of Good Repair - Building Upgrade - Interior,2015,531941
31,Staten Island,R002,I.S. 2,,DSF0000799639,State of Good Repair - Building Upgrade - Lighting,2015,270995
31,Staten Island,R002,I.S. 2,,DSF0000799753,State of Good Repair - Building Upgrade - Lighting,2015,102303
31,Staten Island,R002,I.S. 2,,DSF0000799447,State of Good Repair - System Replacements -,2015,790223
31,Staten Island,R002,I.S. 2,,DSF0000799446,State of Good Repair - System Replacements - Heating,2015,5626740
31,Staten Island,R002,I.S. 2,,DSF0000815530,State of Good Repair - System Replacements -,2015,150000
31,Staten Island,R004,P.S. 4,R004,DSF0000837585,State of Good Repair - Building Upgrade - Low-Voltage,2017,1026189
31,Staten Island,R004,P.S. 4,,DSF0000866946,State of Good Repair - System Replacements -,2018,3000
31,Staten Island,R004,P.S. 4,R004,DSF0000792298,State of Good Repair - System Replacements - Heating,2015,31680
31,Staten Island,R006,P.S. 6,,DSF0000797735,State of Good Repair - Building Upgrade - Lighting,2016,80259
31,Staten Island,R006,P.S. 6,R006,DSF0000843899,State of Good Repair - System Replacements - Heating,2016,41118
31,Staten Island,R006,P.S. 6,,DSF0000868078,IP Surveillance Camera Installation,2019,400000
31,Staten Island,R007,I.S. 7,,DSF0000799640,State of Good Repair - Building Upgrade - Lighting,2015,205684
31,Staten Island,R007,I.S. 7,,DSF0000815617,State of Good Repair - System Replacements -,2019,479066
31,Staten Island,R008,P.S. 8,,DSF0000799711,State of Good Repair - Building Upgrade - Lighting,2015,126415
31,Staten Island,R008,P.S. 8,,DSF0000775655,State of Good Repair - System Replacements -,2015,914277
31,Staten Island,R008,P.S. 8,R008,DSF0000815624,State of Good Repair - System Replacements -,2017,102033
31,Staten Island,R011,P.S. 11,R011,DSF0000815645,State of Good Repair - System Replacements -,2018,1590700
31,Staten Island,R014,P.S. 14,R078,DSF0000866050,State of Good Repair - System Replacements -,2018,170000
31,Staten Island,R014,P.S. 14,,DSF0000868083,IP Surveillance Camera Installation,2019,400000
31,Staten Island,R016,P.S. 16,R016,DSF0000777539,State of Good Repair - Building Upgrade - Flood,2015,1556321
31,Staten Island,R016,P.S. 16,,DSF0000859681,State of Good Repair - System Replacements -,2018,986879
31,Staten Island,R016,P.S. 16,R016,DSF0000866051,State of Good Repair - System Replacements -,2018,170000
31,Staten Island,R018,P.S. 18,,DSF0000866947,State of Good Repair - System Replacements -,2018,9000
31,Staten Island,R018,P.S. 18,,DSF0000815705,State of Good Repair - System Replacements -,2017,102100
31,Staten Island,R019,P.S. 19,,DSF0000746802,State of Good Repair - Building Upgrade - Flood,2016,1533973
31,Staten Island,R019,P.S. 19,,DSF0000799641,State of Good Repair - Building Upgrade - Lighting,2015,121306
31,Staten Island,R019,P.S. 19,,DSF0000866948,State of Good Repair - System Replacements -,2018,3000
31,Staten Island,R019,P.S. 19,,DSF0000792471,State of Good Repair - System Replacements - Exterior,2016,4489707
31,Staten Island,R019,P.S. 19,,DSF0000746804,State of Good Repair - System Replacements - Parapets,2016,3488496
31,Staten Island,R019,P.S. 19,R019,DSF0000859712,State of Good Repair - System Replacements - Roofs,2017,1468413
31,Staten Island,R019,P.S. 19,,DSF0000769753,State of Good Repair - System Replacements -,2016,763399
31,Staten Island,R020,P.S. 20,,DSF0000792489,State of Good Repair - Building Upgrade - Lighting,2016,682050
31,Staten Island,R021,P.S. 21,,DSF0000792507,State of Good Repair - Building Upgrade - Lighting,2016,347526
31,Staten Island,R021,P.S. 21,,DSF0000866949,State of Good Repair - System Replacements -,2018,3000
31,Staten Island,R021,P.S. 21,R021,DSF0000837807,State of Good Repair - System Replacements - Heating,2016,91362
31,Staten Island,R021,P.S. 21,R021,DSF0000843976,State of Good Repair - System Replacements - Heating,2016,35977
31,Staten Island,R021,P.S. 21,,DSF0000815763,State of Good Repair - System Replacements -,2015,157924
31,Staten Island,R022,P.S. 22,R022,DSF0000866052,State of Good Repair - System Replacements -,2018,170000
31,Staten Island,R023,P.S. 23,,DSF0000799791,State of Good Repair - Building Upgrade - Lighting,2015,41121
31,Staten Island,R023,P.S. 23,R023,DSF0000867111,New/Retrofit Telephone/Intercom Systems,2018,156728
31,Staten Island,R024,I.S. 24,,DSF0000859812,State of Good Repair - System Replacements -,2018,93690
31,Staten Island,R024,I.S. 24,,DSF0000799835,State of Good Repair - System Replacements - Heating,2016,372319
31,Staten Island,R024,I.S. 24,,DSF0000837849,State of Good Repair - System Replacements - Heating,2018,43647
31,Staten Island,R026,P.S. 26,,DSF0000815840,State of Good Repair - System Replacements -,2016,217955
31,Staten Island,R027,I.S. 27,R027,DSF0000792611,State of Good Repair - System Replacements - Heating,2015,31630
31,Staten Island,R027,I.S. 27,R027,DSF0000822152,State of Good Repair - System Replacements -,2016,150000
31,Staten Island,R029,P.S. 29,,DSF0000769913,State of Good Repair - Building Upgrade - Climate,2015,1737842
31,Staten Island,R029,P.S. 29,,DSF0000799712,State of Good Repair - Building Upgrade - Lighting,2015,106726
31,Staten Island,R029,P.S. 29,,DSF0000866950,State of Good Repair - System Replacements -,2018,3000
31,Staten Island,R029,P.S. 29,R029,DSF0000822179,State of Good Repair - System Replacements - Exterior,2017,2668942
31,Staten Island,R029,P.S. 29,,DSF0000799836,State of Good Repair - System Replacements - Heating,2015,71249
31,Staten Island,R029,P.S. 29,R029,DSF0000843919,State of Good Repair - System Replacements - Parapets,2017,764729
31,Staten Island,R029,P.S. 29,R029,DSF0000843918,State of Good Repair - System Replacements - Roofs,2017,1032857
